"User-ID";"ISBN";"Book-Rating"
"146466";"039575514X";"7"
"146466";"0451520211";"0"
"146562";"0812505158";"0"
"146564";"0312993501";"0"
"146564";"0425155943";"9"
"146582";"1566193052";"5"
"146699";"0671000314";"5"
"146803";"0385497466";"8"
"146803";"0399141464";"7"
"146803";"0446530689";"9"
"146803";"0553100203";"0"
"146855";"0451528557";"0"
"146878";"0553214500";"0"
"146894";"0380804697";"0"
"146932";"0553211374";"0"
"146932";"0553212087";"8"
"146932";"0879053356";"0"
"147101";"0684174871";"10"
"147117";"225317114X";"6"
"147118";"0440241073";"0"
"147141";"014240067X";"5"
"147141";"0385497466";"0"
"147141";"0385503822";"0"
"147141";"0394700023";"0"
"147141";"0440236673";"0"
"147141";"0515093556";"0"
"147141";"0553583980";"0"
"147156";"0553583980";"0"
"147166";"0393301575";"9"
"147166";"0684851288";"0"
"147218";"0451524179";"10"
"147224";"0451191137";"0"
"147224";"0553211374";"9"
"147224";"0553211412";"10"
"147307";"051512902X";"8"
"147307";"0515137111";"8"
"147385";"0140014853";"8"
"147385";"1551660717";"0"
"147406";"0060809779";"0"
"147414";"0061000817";"9"
"147451";"0140430075";"0"
"147451";"0394744209";"8"
"147451";"0440236673";"6"
"147451";"0575048360";"7"
"147451";"0812504755";"0"
"147475";"0345417623";"0"
"147491";"0449217264";"0"
"147528";"0006485936";"9"
"147534";"1551660717";"5"
"147538";"0446610399";"4"
"147649";"2253009849";"0"
"147686";"0553211595";"10"
"147686";"0671473557";"0"
"147752";"0397306938";"10"
"147752";"0822214954";"0"
"147762";"0440236673";"0"
"147792";"0460882171";"8"
"147803";"0140431020";"8"
"147803";"0333628020";"9"
"147839";"0385311044";"6"
"147847";"0030621984";"0"
"147847";"0312906013";"0"
"147847";"0425158616";"0"
"147847";"0440193613";"5"
"147847";"0446357472";"0"
"147847";"0446610399";"0"
"147847";"0449217264";"5"
"147847";"0449226352";"0"
"147847";"0449230813";"0"
"147847";"0451523369";"0"
"147847";"0590203509";"5"
"147847";"0671035673";"0"
"147847";"0805240527";"0"
"147847";"0812553977";"0"
"147847";"0816707960";"0"
"147847";"0821733621";"0"
"147847";"0824910788";"0"
"147847";"0893759953";"5"
"147847";"1551665956";"0"
"147847";"155166674X";"0"
"147851";"0821776037";"0"
"147965";"0192815628";"0"
"147965";"0449006840";"0"
"147965";"0679720200";"8"
"147965";"0723206015";"10"
"147965";"1551660717";"0"
"147965";"155166674X";"0"
"147965";"1551667126";"0"
"147965";"1551668130";"0"
"147965";"155166870X";"0"
"148028";"0440224675";"5"
"148028";"1853260991";"0"
"148053";"0451524802";"5"
"148153";"0743423569";"0"
"148191";"0385503822";"8"
"148191";"0679444815";"0"
"148199";"0140135529";"8"
"148199";"0425158616";"7"
"148239";"0671000314";"5"
"148258";"0140449124";"10"
"148258";"0375420827";"6"
"148258";"037570521X";"0"
"148258";"0877734526";"8"
"148258";"3822818232";"10"
"148282";"0553213172";"8"
"148314";"0446610399";"8"
"148316";"0451525442";"0"
"148427";"0812523369";"10"
"148513";"2742711678";"7"
"148515";"1929774168";"7"
"148526";"0553210076";"0"
"148559";"0140444289";"7"
"148590";"0425158616";"7"
"148590";"0451402308";"9"
"148590";"0515137111";"7"
"148590";"0821733621";"0"
"148613";"038529929X";"4"
"148632";"0451525302";"7"
"148650";"0590425919";"9"
"148653";"0385005733";"0"
"148663";"0716723581";"6"
"148704";"0440216745";"0"
"148731";"0439099390";"0"
"148744";"0061097497";"0"
"148744";"0310218039";"0"
"148744";"0312963815";"0"
"148744";"0316693863";"0"
"148744";"0345388682";"0"
"148744";"034540288X";"0"
"148744";"0345417623";"0"
"148744";"0373898061";"0"
"148744";"0380725746";"0"
"148744";"0393301575";"0"
"148744";"0394541545";"0"
"148744";"0425131319";"0"
"148744";"0425157474";"0"
"148744";"0425158616";"0"
"148744";"0440216745";"0"
"148744";"0440216818";"0"
"148744";"0440217237";"0"
"148744";"0440235774";"0"
"148744";"0440236673";"0"
"148744";"0446603309";"0"
"148744";"0446610178";"0"
"148744";"0449221873";"0"
"148744";"0451202856";"0"
"148744";"0515122734";"0"
"148744";"0553210092";"0"
"148744";"0553213172";"0"
"148744";"0553213784";"0"
"148744";"0553380095";"0"
"148744";"0553582127";"0"
"148744";"0553800914";"8"
"148744";"0671038184";"0"
"148744";"0671422073";"0"
"148744";"0679444815";"0"
"148744";"0679720200";"0"
"148744";"0749318627";"0"
"148744";"0811801705";"0"
"148744";"0821728210";"0"
"148744";"0876120796";"0"
"148847";"0312118473";"0"
"148867";"0385334710";"0"
"148898";"0132539071";"10"
"148898";"0446525502";"10"
"148898";"0764225111";"10"
"148915";"0821769278";"8"
"148965";"0451525949";"10"
"148996";"1566194431";"0"
"149043";"0316693294";"4"
"149069";"0060198346";"10"
"149069";"038529929X";"10"
"149069";"0385497466";"10"
"149069";"0399141464";"0"
"149069";"0671038184";"0"
"149069";"0688150330";"0"
"149084";"0385497466";"0"
"149084";"0385503822";"0"
"149084";"0786014865";"0"
"149136";"0446516317";"9"
"149136";"0515093556";"0"
"149140";"0515122734";"0"
"149206";"0380727412";"0"
"149231";"076070015X";"7"
"149259";"0345417623";"5"
"149373";"0312958129";"6"
"149373";"0451407296";"0"
"149421";"0553213806";"8"
"149510";"0805208488";"0"
"149510";"3518366823";"10"
"149598";"044900256X";"8"
"149647";"207041311X";"0"
"149661";"0312134517";"7"
"149661";"0385319347";"10"
"149690";"0345394267";"0"
"149690";"0345417623";"0"
"149690";"0440236673";"0"
"149690";"0440477093";"0"
"149690";"0553210092";"0"
"149690";"0553212583";"0"
"149802";"0380804697";"0"
"149802";"051512608X";"0"
"149802";"0671038184";"0"
"149850";"0446610399";"0"
"149872";"0553259784";"9"
"149893";"0812509560";"0"
"149907";"0020697406";"0"
"149907";"0140009345";"0"
"149907";"0151792607";"0"
"149907";"0195002121";"10"
"149907";"0393097668";"10"
"149907";"0394704843";"0"
"149907";"0394743180";"0"
"149907";"0451517830";"0"
"149907";"0486252019";"0"
"149907";"0486255344";"0"
"149907";"0671678817";"0"
"149907";"0760721483";"10"
"149907";"0805209220";"0"
"149908";"0006498035";"0"
"149908";"0140052801";"7"
"149908";"0140077154";"0"
"149908";"038529929X";"0"
"149908";"0586090525";"0"
"149908";"0671741039";"0"
"149908";"074341022X";"9"
"149908";"184232991X";"0"
"149908";"1930142315";"0"
"149934";"0684843781";"0"
"149934";"0812567102";"10"
"149982";"0434009407";"0"
"150000";"0553582127";"8"
"150042";"0425081818";"0"
"150042";"0449217264";"9"
"150067";"0395325064";"10"
"150067";"0684186934";"0"
"150079";"0709701292";"8"
"150124";"0060809779";"0"
"150124";"0345466209";"0"
"150124";"0385503822";"0"
"150124";"0451177010";"0"
"150124";"0670835102";"0"
"150124";"0671422073";"0"
"150124";"0671532960";"0"
"150297";"0345444884";"0"
"150297";"038070322X";"9"
"150327";"051512608X";"0"
"150498";"0373107307";"0"
"150498";"0373110774";"0"
"150498";"0399141065";"10"
"150498";"0440193613";"0"
"150498";"0440236673";"0"
"150498";"067155302X";"0"
"150507";"0553211218";"0"
"150516";"0771091680";"8"
"150518";"0345417623";"0"
"150561";"0425155943";"8"
"150561";"0515122734";"9"
"150561";"081221725X";"0"
"150561";"0899667600";"9"
"150561";"1404314806";"8"
"150587";"0688171060";"10"
"150627";"0140052801";"0"
"150669";"0671038184";"6"
"150751";"0440224853";"0"
"150762";"0140431020";"9"
"150762";"0140434259";"9"
"150762";"8489854947";"9"
"150767";"1551667339";"1"
"150814";"0440224675";"0"
"150894";"0385503822";"5"
"150896";"0140097112";"0"
"150896";"0380627035";"10"
"150896";"0451187903";"10"
"150896";"0451523237";"0"
"150896";"0451525329";"0"
"150896";"0486411435";"9"
"150896";"055321215X";"0"
"150896";"0553213784";"9"
"150896";"0671868640";"8"
"150896";"0804900930";"0"
"150911";"0451150694";"0"
"150917";"3426195798";"8"
"150942";"0425089886";"0"
"150945";"0425097609";"0"
"150966";"0671038184";"7"
"150968";"0345428935";"0"
"150968";"0385299281";"0"
"150968";"0385316917";"5"
"150968";"0399149848";"0"
"150968";"0440224675";"0"
"150968";"0440235774";"0"
"150968";"0446603309";"0"
"150968";"0446610178";"0"
"150968";"0449226352";"0"
"150968";"0515122734";"0"
"150968";"0553583980";"0"
"150968";"0821409808";"0"
"150968";"0877958262";"0"
"150968";"155166674X";"0"
"150973";"0842358099";"8"
"150979";"034540288X";"0"
"150979";"0812504836";"0"
"151002";"0446610399";"0"
"151039";"0385503822";"7"
"151070";"0345417623";"9"
"151081";"0373260741";"0"
"151098";"0515122734";"0"
"151098";"0671038184";"9"
"151104";"0440241073";"8"
"151104";"0553380095";"0"
"151107";"0452283795";"0"
"151107";"0671658778";"0"
"151139";"0451523369";"0"
"151143";"0440193613";"0"
"151234";"0553581759";"5"
"151262";"0451525442";"7"
"151262";"055321330X";"8"
"151263";"0451526384";"0"
"151322";"3453177487";"6"
"151404";"0553208845";"7"
"151483";"0345441788";"0"
"151503";"030701035X";"0"
"151503";"0425157474";"0"
"151537";"0452283795";"0"
"151537";"055321330X";"0"
"151546";"0596001932";"10"
"151577";"0553212583";"10"
"151589";"0393310922";"8"
"151589";"0394587650";"6"
"151589";"0425129616";"0"
"151589";"0440224853";"0"
"151589";"0449216411";"0"
"151589";"0932870228";"0"
"151608";"0140014853";"0"
"151608";"0140042210";"0"
"151608";"0140430024";"0"
"151608";"0140430075";"0"
"151618";"0874067952";"0"
"151653";"0515137111";"10"
"151702";"0345444884";"0"
"151702";"0446794031";"0"
"151702";"0451183770";"0"
"151702";"0893754153";"0"
"151729";"0553210092";"5"
"151738";"0345417623";"10"
"151762";"3704320862";"7"
"151780";"0060933216";"0"
"151790";"0486218929";"0"
"151790";"0515107476";"0"
"151790";"0553213466";"0"
"151799";"0445405198";"0"
"151803";"0440224675";"0"
"151806";"0006171966";"0"
"151806";"0449703207";"0"
"151806";"0553206044";"0"
"151806";"0586059563";"0"
"151806";"1404338357";"0"
"151824";"042518109X";"0"
"151824";"0451204050";"0"
"151830";"0679776591";"9"
"151861";"0590412795";"0"
"151930";"0439099390";"8"
"151943";"0674006712";"2"
"151991";"0140017917";"8"
"151991";"0394744209";"9"
"151991";"0670877166";"0"
"152015";"0345417623";"8"
"152020";"038529929X";"0"
"152029";"0060956119";"7"
"152046";"0440236673";"7"
"152099";"0812590384";"8"
"152186";"0061030597";"0"
"152186";"0140042210";"5"
"152186";"034540288X";"8"
"152186";"0345434498";"9"
"152186";"0385334710";"0"
"152186";"0553213105";"9"
"152205";"0061030597";"8"
"152249";"0316109304";"0"
"152249";"0345331354";"0"
"152249";"0394502949";"0"
"152249";"0394700023";"0"
"152249";"0394743180";"0"
"152249";"0395075149";"0"
"152249";"0451133129";"0"
"152249";"0451187903";"0"
"152249";"0451517504";"0"
"152249";"0451521811";"0"
"152249";"0520069358";"0"
"152249";"0553210378";"0"
"152249";"0553211374";"0"
"152249";"0553212087";"0"
"152249";"0553213318";"0"
"152249";"0553225367";"0"
"152249";"0563362138";"0"
"152249";"0590440160";"0"
"152249";"0671722948";"0"
"152249";"0804900752";"0"
"152249";"0805208488";"0"
"152249";"1566191416";"0"
"152307";"0061030597";"0"
"152309";"0002005050";"0"
"152345";"0440343194";"10"
"152354";"0399141065";"9"
"152354";"0440235774";"8"
"152354";"0440241073";"0"
"152398";"0440412005";"9"
"152412";"0770421113";"9"
"152435";"038529929X";"3"
"152435";"0486204871";"8"
"152435";"0891040234";"10"
"152483";"0451527984";"9"
"152483";"1404336540";"8"
"152514";"0425097609";"0"
"152548";"0020411502";"0"
"152562";"0156372088";"7"
"152562";"1593080239";"6"
"152579";"0451191137";"0"
"152582";"038529929X";"3"
"152605";"0679444815";"8"
"152617";"1841192953";"5"
"152645";"0395083567";"0"
"152645";"0440500303";"0"
"152645";"0451128370";"0"
"152651";"0385497466";"0"
"152651";"0395083567";"5"
"152696";"0440236673";"0"
"152696";"0440241073";"0"
"152723";"0451191137";"0"
"152726";"0333653300";"0"
"152742";"0446525502";"0"
"152770";"0821769278";"5"
"152881";"1853261181";"10"
"152906";"0451191137";"0"
"152942";"0684826194";"6"
"152946";"0310218039";"7"
"152946";"0451528565";"7"
"152946";"0553213172";"0"
"152955";"0446525502";"8"
"152971";"042518109X";"0"
"153042";"0553208845";"9"
"153042";"068971310X";"9"
"153042";"1558611584";"0"
"153054";"0440224853";"0"
"153231";"0246130393";"10"
"153231";"0460010212";"10"
"153249";"0553210092";"7"
"153249";"0553214500";"5"
"153283";"0553211684";"8"
"153342";"0061001023";"0"
"153342";"0425118703";"0"
"153361";"0440193613";"9"
"153361";"0449128725";"0"
"153361";"0451204050";"0"
"153361";"0553289322";"9"
"153361";"1551660016";"0"
"153507";"0451160444";"9"
"153513";"0446516317";"0"
"153563";"0380731606";"0"
"153563";"0671553011";"0"
"153570";"0446525502";"0"
"153653";"0440224675";"10"
"153662";"0060931213";"0"
"153662";"0061012882";"0"
"153662";"0061013927";"0"
"153662";"0061030597";"0"
"153662";"0061030635";"0"
"153662";"006440188X";"10"
"153662";"0140440143";"0"
"153662";"0307021491";"0"
"153662";"0312951248";"9"
"153662";"0312975775";"0"
"153662";"0345373294";"0"
"153662";"0345417623";"0"
"153662";"0345466209";"0"
"153662";"0373089651";"0"
"153662";"0373094523";"0"
"153662";"0373160585";"10"
"153662";"0373218311";"0"
"153662";"0373834969";"0"
"153662";"0380000784";"0"
"153662";"0380017601";"10"
"153662";"038078405X";"0"
"153662";"0380818655";"0"
"153662";"0385497466";"5"
"153662";"0385503822";"0"
"153662";"0399144412";"10"
"153662";"0399149848";"10"
"153662";"0425081818";"10"
"153662";"0425116123";"0"
"153662";"0425194515";"0"
"153662";"0439228913";"0"
"153662";"0440216818";"0"
"153662";"0440224853";"0"
"153662";"0440236673";"0"
"153662";"0440241073";"0"
"153662";"0446321540";"9"
"153662";"0446516317";"0"
"153662";"0446600547";"0"
"153662";"0446601713";"8"
"153662";"0446602531";"9"
"153662";"0446605271";"10"
"153662";"0448144115";"0"
"153662";"044900256X";"0"
"153662";"0449127141";"0"
"153662";"0449226352";"10"
"153662";"0451128389";"9"
"153662";"0451191307";"0"
"153662";"0451191846";"0"
"153662";"0451191870";"0"
"153662";"0451192249";"0"
"153662";"0451204565";"0"
"153662";"0451404750";"0"
"153662";"0505524651";"0"
"153662";"0515073644";"0"
"153662";"0515111856";"9"
"153662";"0515119644";"0"
"153662";"0515122734";"9"
"153662";"051512902X";"10"
"153662";"0517603578";"10"
"153662";"0553141732";"9"
"153662";"0553213172";"10"
"153662";"0553213180";"9"
"153662";"055321330X";"0"
"153662";"0553213679";"0"
"153662";"0553214543";"0"
"153662";"055325233X";"10"
"153662";"0553289322";"9"
"153662";"0553569082";"0"
"153662";"0553572156";"0"
"153662";"0553577077";"0"
"153662";"0553582127";"0"
"153662";"0553583549";"0"
"153662";"0553583980";"0"
"153662";"0571049842";"0"
"153662";"0590922637";"0"
"153662";"0671517643";"10"
"153662";"0671527886";"0"
"153662";"0671621955";"9"
"153662";"0671644475";"10"
"153662";"0671661825";"0"
"153662";"0671670050";"10"
"153662";"0671743783";"10"
"153662";"0671743848";"0"
"153662";"067178644X";"0"
"153662";"0671873164";"0"
"153662";"0679870083";"0"
"153662";"0688065333";"9"
"153662";"0736900349";"0"
"153662";"074341022X";"0"
"153662";"0743423569";"0"
"153662";"0786000872";"9"
"153662";"0800708741";"0"
"153662";"0804109745";"9"
"153662";"0812505875";"10"
"153662";"0812554582";"0"
"153662";"0812590376";"0"
"153662";"0821753606";"0"
"153662";"0821769278";"0"
"153662";"0843114606";"10"
"153662";"084394840X";"0"
"153662";"0877200173";"0"
"153662";"0881011118";"10"
"153662";"0881030457";"0"
"153662";"0944770002";"0"
"153662";"1551660717";"0"
"153662";"1551664968";"9"
"153662";"1551667126";"0"
"153662";"1551668130";"0"
"153662";"1553164822";"0"
"153662";"1565540387";"0"
"153662";"1885983093";"0"
"153718";"0399149821";"0"
"153718";"0505524902";"0"
"153718";"0515122734";"0"
"153718";"051512608X";"0"
"153718";"0515137111";"9"
"153718";"0553582127";"0"
"153718";"0671038184";"0"
"153718";"0671737791";"0"
"153718";"0821769278";"0"
"153723";"0425134768";"0"
"153723";"0671737791";"8"
"153723";"0671743783";"5"
"153797";"0452255503";"0"
"153865";"0440343194";"5"
"153869";"3150000122";"6"
"153918";"0345281713";"5"
"153927";"0373484046";"0"
"153949";"0061095052";"0"
"153950";"0446517380";"4"
"154031";"0609603825";"0"
"154070";"0440224675";"6"
"154070";"055356823X";"0"
"154070";"0553583980";"5"
"154129";"0425127583";"0"
"154160";"0425158616";"0"
"154160";"0525936610";"0"
"154176";"0006172504";"0"
"154182";"0671644475";"5"
"154208";"0553380095";"9"
"154267";"3518366823";"7"
"154269";"0440224675";"7"
"154283";"0446610399";"9"
"154294";"1551660717";"9"
"154345";"0451518829";"9"
"154345";"0671019090";"7"
"154441";"0553245767";"9"
"154443";"0385497466";"0"
"154469";"0440241073";"0"
"154469";"0446516317";"10"
"154469";"0449128725";"10"
"154529";"0345434498";"8"
"154553";"0517053616";"10"
"154553";"0590339842";"7"
"154555";"0553211919";"0"
"154617";"0440236673";"9"
"154627";"0440236673";"5"
"154730";"014017737X";"0"
"154730";"0399141464";"0"
"154730";"0440224853";"0"
"154730";"0451523024";"0"
"154773";"038529929X";"0"
"154773";"0385316917";"0"
"154779";"0440216745";"0"
"154791";"0380732696";"8"
"154811";"0451520211";"0"
"154844";"039915079X";"7"
"154844";"0893754161";"9"
"154844";"1551660717";"0"
"154851";"0821769278";"8"
"154913";"0553208845";"9"
"154915";"0875793266";"0"
"154944";"0877958262";"0"
"154975";"0425155404";"7"
"154992";"0515122734";"0"
"155000";"0440224640";"9"
"155011";"0440241073";"8"
"155014";"0316693863";"0"
"155014";"0451521129";"10"
"155014";"0451627954";"0"
"155014";"0553211412";"0"
"155014";"0553212583";"0"
"155014";"0553380095";"0"
"155014";"0590423541";"0"
"155014";"0812504240";"0"
"155014";"0812505123";"0"
"155014";"0812580281";"0"
"155027";"0590447742";"8"
"155027";"0929605012";"8"
"155043";"0736900349";"5"
"155120";"0743460537";"9"
"155147";"0140064540";"0"
"155147";"0395321379";"0"
"155147";"0397321651";"0"
"155147";"0425158616";"0"
"155147";"051512608X";"0"
"155147";"0553380095";"0"
"155147";"0671038184";"0"
"155147";"1551668130";"0"
"155149";"3455026885";"0"
"155149";"3518366823";"5"
"155173";"155166870X";"0"
"155209";"0804115435";"0"
"155219";"0452254345";"0"
"155247";"0440216745";"7"
"155306";"0553283685";"10"
"155316";"0671809385";"0"
"155332";"0884193713";"0"
"155343";"0345444884";"0"
"155444";"0399149821";"10"
"155450";"0380804697";"9"
"155475";"155166674X";"4"
"155495";"0380002558";"10"
"155495";"0671319655";"0"
"155549";"0451526562";"0"
"155734";"0440201969";"0"
"155771";"0553208845";"8"
"155823";"0345417623";"8"
"155916";"0413581209";"0"
"155917";"0446359408";"0"
"155937";"051512608X";"0"
"155989";"038529929X";"0"
"156096";"0425076741";"9"
"156150";"0060803681";"7"
"156150";"0141305371";"0"
"156150";"0375414576";"0"
"156150";"0394736656";"0"
"156150";"0399141464";"0"
"156150";"0425158616";"0"
"156150";"0449216411";"0"
"156150";"0451522338";"0"
"156150";"0553213105";"0"
"156150";"0553213172";"0"
"156150";"0553213180";"0"
"156150";"0679744347";"0"
"156150";"0689841345";"10"
"156150";"0786704675";"0"
"156150";"1564144879";"0"
"156150";"1566190916";"0"
"156150";"1592245137";"0"
"156163";"0345391179";"0"
"156214";"0061011509";"0"
"156214";"0312265778";"7"
"156214";"0425097609";"0"
"156214";"0440224675";"7"
"156214";"0679416498";"9"
"156214";"0743446291";"10"
"156214";"0893757047";"0"
"156243";"0061091944";"0"
"156269";"0060113375";"8"
"156269";"0061030635";"0"
"156269";"0380804697";"0"
"156269";"0440236673";"0"
"156269";"0440241073";"0"
"156269";"0451183770";"0"
"156269";"0701207639";"0"
"156269";"0910395543";"0"
"156300";"0425097609";"0"
"156300";"0425127583";"10"
"156300";"0440224675";"0"
"156300";"0451519353";"10"
"156300";"0451523504";"0"
"156300";"0821733621";"10"
"156300";"0843114606";"10"
"156342";"0451525884";"7"
"156343";"0385503822";"0"
"156399";"0395977711";"7"
"156438";"0440241073";"6"
"156467";"0061011509";"0"
"156467";"0440208912";"0"
"156467";"0440234719";"0"
"156467";"051512902X";"10"
"156467";"0553582127";"0"
"156467";"0553583980";"10"
"156467";"0671644475";"10"
"156468";"0440241073";"0"
"156483";"0515137111";"9"
"156527";"0380521342";"5"
"156555";"1588518744";"0"
"156606";"0385497466";"5"
"156670";"0812505158";"0"
"156706";"0553210092";"10"
"156726";"0316693294";"9"
"156726";"0681218894";"9"
"156759";"051512608X";"3"
"156972";"2266083252";"0"
"156999";"2264024704";"8"
"157068";"0553212737";"9"
"157079";"0397306326";"0"
"157082";"2038714509";"0"
"157101";"0030098750";"0"
"157127";"0553213172";"0"
"157247";"0451167570";"0"
"157247";"0743423569";"0"
"157247";"0747264929";"6"
"157247";"0786012005";"0"
"157247";"0821776037";"2"
"157252";"0440236673";"8"
"157273";"0060393823";"0"
"157273";"0345389484";"0"
"157273";"0380727412";"0"
"157273";"0394736656";"0"
"157273";"0395977711";"0"
"157273";"0451524780";"0"
"157273";"0671427377";"0"
"157273";"0679444815";"0"
"157273";"0812557115";"0"
"157281";"0440224675";"8"
"157290";"0399141464";"0"
"157290";"0446610399";"0"
"157299";"0440241073";"8"
"157380";"0061091944";"0"
"157527";"0395083567";"8"
"157655";"0140032177";"0"
"157655";"0451160444";"0"
"157799";"0425113671";"0"
"157799";"0440170796";"0"
"157799";"0440224675";"7"
"157799";"0446794031";"0"
"157799";"0553210092";"0"
"157811";"0385503822";"10"
"157811";"0446673358";"0"
"157811";"0553211684";"10"
"157811";"0553211919";"0"
"157811";"0553243705";"5"
"158033";"0451160444";"0"
"158033";"0671038184";"0"
"158033";"0786014865";"0"
"158043";"0525472452";"0"
"158065";"0440241073";"0"
"158065";"0440343194";"0"
"158079";"0061030635";"0"
"158089";"0812523369";"0"
"158127";"0140042210";"0"
"158127";"0517543826";"0"
"158226";"0805210407";"6"
"158254";"0451524209";"0"
"158254";"0553212737";"0"
"158262";"0451191870";"0"
"158262";"0451456610";"0"
"158295";"0061012882";"0"
"158295";"0061030635";"0"
"158295";"0316693294";"7"
"158295";"0345462351";"9"
"158295";"0425047075";"6"
"158295";"0425081818";"8"
"158295";"0446518050";"5"
"158295";"0451128966";"8"
"158295";"0451404009";"0"
"158295";"0553582127";"8"
"158295";"0553583980";"0"
"158295";"0670220264";"7"
"158295";"067155302X";"0"
"158295";"074341022X";"0"
"158295";"0786014865";"0"
"158295";"0812518500";"4"
"158295";"0821772287";"4"
"158295";"0821776037";"0"
"158295";"1551667967";"7"
"158344";"0140117075";"0"
"158421";"0436220881";"5"
"158433";"0399147888";"10"
"158433";"0440241073";"8"
"158433";"0451519353";"6"
"158433";"0451521196";"9"
"158433";"156619024X";"8"
"158433";"1566190916";"8"
"158456";"0002243865";"8"
"158538";"0595125069";"9"
"158559";"1566193087";"0"
"158594";"0061010693";"0"
"158606";"0312134517";"3"
"158606";"0385333536";"5"
"158606";"0449210928";"5"
"158627";"842533411X";"5"
"158655";"0425157474";"0"
"158687";"0439101344";"0"
"158714";"0316693294";"7"
"158714";"0425155404";"9"
"158760";"042518109X";"8"
"158774";"0451524292";"4"
"158845";"0385299281";"0"
"158925";"0425158616";"8"
"158962";"058206015X";"0"
"158984";"0061041807";"0"
"159004";"037570521X";"7"
"159033";"0060830557";"0"
"159033";"034540288X";"0"
"159033";"0385503822";"0"
"159033";"0393313670";"0"
"159033";"0425136205";"8"
"159033";"0425155943";"0"
"159033";"0440205573";"0"
"159033";"0486270629";"0"
"159033";"0553274562";"0"
"159033";"0553583980";"0"
"159033";"0671001787";"0"
"159033";"0679444815";"10"
"159033";"0679756442";"0"
"159033";"0812522885";"0"
"159033";"1551667126";"0"
"159033";"1551667967";"0"
"159033";"1566194431";"0"
"159038";"0345417623";"0"
"159098";"0812523377";"0"
"159137";"0679416498";"0"
"159211";"0674006712";"0"
"159211";"1853267767";"0"
"159216";"0440430909";"10"
"159230";"039915079X";"0"
"159265";"0553561308";"6"
"159283";"0460871501";"0"
"159283";"1857990633";"0"
"159285";"0425158616";"7"
"159327";"0582537312";"0"
"159376";"0061099341";"0"
"159376";"0345434498";"0"
"159376";"0345444884";"0"
"159376";"0440208912";"0"
"159376";"0440224675";"0"
"159376";"0446302724";"0"
"159376";"0553299204";"0"
"159390";"0553213849";"10"
"159440";"2070579506";"0"
"159440";"2253013013";"0"
"159455";"0451201205";"5"
"159455";"0671558226";"0"
"159506";"034540288X";"6"
"159506";"0440162041";"8"
"159506";"0449129462";"7"
"159506";"0553283685";"10"
"159506";"0553572946";"8"
"159732";"0440425050";"7"
"159783";"0425158616";"0"
"159817";"0345384512";"0"
"159817";"0688150330";"5"
"159817";"0821769278";"9"
"159822";"0316693294";"0"
"159834";"034540288X";"0"
"159858";"0345417623";"9"
"159858";"0345434498";"8"
"159858";"0446611379";"0"
"159858";"0671527886";"0"
"159858";"067155302X";"0"
"159858";"0771054548";"4"
"159858";"0812510569";"0"
"159858";"155166674X";"0"
"159865";"0399141464";"9"
"159950";"0312852134";"0"
"160032";"0140239316";"0"
"160032";"0531150607";"0"
"160032";"0586044450";"0"
"160053";"0140324623";"9"
"160231";"0515093556";"0"
"160261";"0385299281";"0"
"160261";"0385311044";"10"
"160261";"1551666510";"0"
"160295";"0486224848";"10"
"160298";"0440241073";"9"
"160346";"038529929X";"10"
"160381";"0451525884";"9"
"160381";"0684803348";"9"
"160393";"0451166833";"0"
"160393";"0671038184";"0"
"160393";"1566193605";"0"
"160401";"0395083567";"0"
"160401";"0425118703";"0"
"160401";"0440235774";"5"
"160401";"0451516621";"0"
"160401";"0821733621";"5"
"160412";"3746617200";"0"
"160432";"074754932X";"4"
"160434";"0553212737";"0"
"160451";"0380704471";"0"
"160511";"0553211234";"0"
"160541";"0380775735";"7"
"160541";"0440208912";"0"
"160558";"0425105334";"8"
"160558";"0440241073";"0"
"160614";"034540288X";"0"
"160697";"0679448616";"0"
"160735";"0385294638";"0"
"160735";"0440224853";"8"
"160735";"0446603309";"0"
"160735";"051512608X";"0"
"160744";"0425158616";"8"
"160744";"0446610399";"9"
"160757";"0812564669";"0"
"160803";"0380804697";"7"
"160812";"0515093556";"0"
"160819";"0345417623";"0"
"160819";"0446610399";"0"
"160819";"0449910032";"0"
"160819";"0451168380";"0"
"160819";"0452280516";"0"
"160819";"0684186438";"0"
"160900";"0843934557";"0"
"160939";"0553213741";"8"
"160943";"1902852400";"7"
"161037";"0441006914";"0"
"161037";"0449146642";"7"
"161037";"0770420370";"9"
"161039";"0345444884";"9"
"161039";"0515034924";"9"
"161041";"014017737X";"6"
"161041";"0140449124";"10"
"161041";"0553208845";"7"
"161041";"0553210092";"9"
"161041";"0553214861";"8"
"161041";"0671722859";"10"
"161041";"0679720200";"5"
"161041";"0863155243";"7"
"161046";"0893754129";"5"
"161098";"2253012351";"5"
"161102";"0446323004";"0"
"161211";"0345331354";"8"
"161211";"0345444884";"0"
"161265";"0195030680";"10"
"161292";"0440236673";"0"
"161299";"0449006840";"0"
"161301";"0425158616";"9"
"161348";"034540288X";"6"
"161348";"0553129015";"0"
"161356";"014030147X";"5"
"161373";"039915079x";"6"
"161373";"0449217264";"0"
"161385";"0345417623";"10"
"161385";"0425155404";"9"
"161407";"0440343194";"10"
"161407";"0451525817";"9"
"161443";"0553582127";"0"
"161465";"0440241073";"0"
"161466";"0446610399";"8"
"161467";"0399140433";"0"
"161467";"0446516317";"0"
"161476";"0770421113";"0"
